regGRBM_CNTL reg:0x2000
regMC_VM_LOCAL_HBM_ADDRESS_LOCK_CNTL reg:0x2954
regUTCL2_CGTT_CLK_CTRL reg:0x2955
regMC_VM_XGMI_LFB_CNTL reg:0x2957
regMC_VM_XGMI_LFB_SIZE reg:0x2958
regMC_VM_CACHEABLE_DRAM_CNTL reg:0x2959
regMC_VM_HOST_MAPPING reg:0x295a
regMC_VM_FB_LOCATION_BASE reg:0x295c
regMC_VM_FB_LOCATION_TOP reg:0x295d
regMC_VM_AGP_TOP reg:0x295e
regMC_VM_AGP_BOT reg:0x295f
regMC_VM_AGP_BASE reg:0x2960
regMC_VM_SYSTEM_APERTURE_LOW_ADDR reg:0x2961
regMC_VM_SYSTEM_APERTURE_HIGH_ADDR reg:0x2962
regMC_VM_MX_L1_TLB_CNTL reg:0x2963
regL2TLB_TLB0_STATUS reg:0x296d
regUTC_GPUVA_VMID_TRANSLATION_ASSIST_REQUEST_LO reg:0x296f
regUTC_GPUVA_VMID_TRANSLATION_ASSIST_REQUEST_HI reg:0x2970
regUTC_GPUVA_VMID_TRANSLATION_ASSIST_RESPONSE_LO reg:0x2971
regUTC_GPUVA_VMID_TRANSLATION_ASSIST_RESPONSE_HI reg:0x2972
regTCP_INVALIDATE reg:0x2b00
regTCP_STATUS reg:0x2b01
regTCP_CNTL reg:0x2b02
regTCP_CHAN_STEER_0 reg:0x2b03
regTCP_CHAN_STEER_1 reg:0x2b04
regTCP_ADDR_CONFIG reg:0x2b05
regTCP_CREDIT reg:0x2b06
regTCP_BUFFER_ADDR_HASH_CNTL reg:0x2b16
regTC_CFG_L1_LOAD_POLICY0 reg:0x2b1a
regTC_CFG_L1_LOAD_POLICY1 reg:0x2b1b
regTC_CFG_L1_STORE_POLICY reg:0x2b1c
regTC_CFG_L2_LOAD_POLICY0 reg:0x2b1d
regTC_CFG_L2_LOAD_POLICY1 reg:0x2b1e
regTC_CFG_L2_STORE_POLICY0 reg:0x2b1f
regTC_CFG_L2_STORE_POLICY1 reg:0x2b20
regTC_CFG_L2_ATOMIC_POLICY reg:0x2b21
regTC_CFG_L1_VOLATILE reg:0x2b22
regTC_CFG_L2_VOLATILE reg:0x2b23
regTCP_UE_EDC_HI_REG reg:0x2b54
regTCP_UE_EDC_LO_REG reg:0x2b55
regTCP_CE_EDC_HI_REG reg:0x2b56
regTCP_CE_EDC_LO_REG reg:0x2b57
regTCI_UE_EDC_HI_REG reg:0x2b58
regTCI_UE_EDC_LO_REG reg:0x2b59
regTCI_CE_EDC_HI_REG reg:0x2b5a
regTCI_CE_EDC_LO_REG reg:0x2b5b
regTCI_MISC reg:0x2b5c
regTCI_CNTL_3 reg:0x2b5d
regTCI_DSM_CNTL reg:0x2b5e
regTCI_DSM_CNTL2 reg:0x2b5f
regTCI_STATUS reg:0x2b61
regTCI_CNTL_1 reg:0x2b62
regTCI_CNTL_2 reg:0x2b63
regTCC_CTRL reg:0x2b80
regTCC_CTRL2 reg:0x2b81
regTCC_DSM_CNTL reg:0x2b86
regTCC_DSM_CNTLA reg:0x2b87
regTCC_DSM_CNTL2 reg:0x2b88
regTCC_DSM_CNTL2A reg:0x2b89
regTCC_DSM_CNTL2B reg:0x2b8a
regTCC_WBINVL2 reg:0x2b8b
regTCC_SOFT_RESET reg:0x2b8c
regTCC_DSM_CNTL3 reg:0x2b8e
regTCA_CTRL reg:0x2bc0
regTCA_BURST_MASK reg:0x2bc1
regTCA_BURST_CTRL reg:0x2bc2
regTCA_DSM_CNTL reg:0x2bc3
regTCA_DSM_CNTL2 reg:0x2bc4
regTCX_CTRL reg:0x2bc6
regTCX_DSM_CNTL reg:0x2bc7
regTCX_DSM_CNTL2 reg:0x2bc8
regTCA_UE_ERR_STATUS_LO reg:0x2bc9
regTCA_UE_ERR_STATUS_HI reg:0x2bca
regTCX_UE_ERR_STATUS_LO reg:0x2bcb
regTCX_UE_ERR_STATUS_HI reg:0x2bcc
regTCX_CE_ERR_STATUS_LO reg:0x2bcd
regTCX_CE_ERR_STATUS_HI reg:0x2bce
regTCC_UE_ERR_STATUS_LO reg:0x2bcf
regTCC_UE_ERR_STATUS_HI reg:0x2bd0
regTCC_CE_ERR_STATUS_LO reg:0x2bd1
regTCC_CE_ERR_STATUS_HI reg:0x2bd2
regSPI_SHADER_PGM_RSRC3_PS reg:0x2c07
regSPI_SHADER_PGM_LO_PS reg:0x2c08
regSPI_SHADER_PGM_HI_PS reg:0x2c09
regSPI_SHADER_PGM_RSRC1_PS reg:0x2c0a
regSPI_SHADER_PGM_RSRC2_PS reg:0x2c0b
regSPI_SHADER_USER_DATA_PS_0 reg:0x2c0c
regSPI_SHADER_USER_DATA_PS_1 reg:0x2c0d
regSPI_SHADER_USER_DATA_PS_2 reg:0x2c0e
regSPI_SHADER_USER_DATA_PS_3 reg:0x2c0f
regSPI_SHADER_USER_DATA_PS_4 reg:0x2c10
regSPI_SHADER_USER_DATA_PS_5 reg:0x2c11
regSPI_SHADER_USER_DATA_PS_6 reg:0x2c12
regSPI_SHADER_USER_DATA_PS_7 reg:0x2c13
regSPI_SHADER_USER_DATA_PS_8 reg:0x2c14
regSPI_SHADER_USER_DATA_PS_9 reg:0x2c15
regSPI_SHADER_USER_DATA_PS_10 reg:0x2c16
regSPI_SHADER_USER_DATA_PS_11 reg:0x2c17
regSPI_SHADER_USER_DATA_PS_12 reg:0x2c18
regSPI_SHADER_USER_DATA_PS_13 reg:0x2c19
regSPI_SHADER_USER_DATA_PS_14 reg:0x2c1a
regSPI_SHADER_USER_DATA_PS_15 reg:0x2c1b
regSPI_SHADER_USER_DATA_PS_16 reg:0x2c1c
regSPI_SHADER_USER_DATA_PS_17 reg:0x2c1d
regSPI_SHADER_USER_DATA_PS_18 reg:0x2c1e
regSPI_SHADER_USER_DATA_PS_19 reg:0x2c1f
regSPI_SHADER_USER_DATA_PS_20 reg:0x2c20
regSPI_SHADER_USER_DATA_PS_21 reg:0x2c21
regSPI_SHADER_USER_DATA_PS_22 reg:0x2c22
regSPI_SHADER_USER_DATA_PS_23 reg:0x2c23
regSPI_SHADER_USER_DATA_PS_24 reg:0x2c24
regSPI_SHADER_USER_DATA_PS_25 reg:0x2c25
regSPI_SHADER_USER_DATA_PS_26 reg:0x2c26
regSPI_SHADER_USER_DATA_PS_27 reg:0x2c27
regSPI_SHADER_USER_DATA_PS_28 reg:0x2c28
regSPI_SHADER_USER_DATA_PS_29 reg:0x2c29
regSPI_SHADER_USER_DATA_PS_30 reg:0x2c2a
regSPI_SHADER_USER_DATA_PS_31 reg:0x2c2b
regSPI_SHADER_PGM_RSRC3_VS reg:0x2c46
regSPI_SHADER_LATE_ALLOC_VS reg:0x2c47
regSPI_SHADER_PGM_LO_VS reg:0x2c48
regSPI_SHADER_PGM_HI_VS reg:0x2c49
regSPI_SHADER_PGM_RSRC1_VS reg:0x2c4a
regSPI_SHADER_PGM_RSRC2_VS reg:0x2c4b
regSPI_SHADER_USER_DATA_VS_0 reg:0x2c4c
regSPI_SHADER_USER_DATA_VS_1 reg:0x2c4d
regSPI_SHADER_USER_DATA_VS_2 reg:0x2c4e
regSPI_SHADER_USER_DATA_VS_3 reg:0x2c4f
regSPI_SHADER_USER_DATA_VS_4 reg:0x2c50
regSPI_SHADER_USER_DATA_VS_5 reg:0x2c51
regSPI_SHADER_USER_DATA_VS_6 reg:0x2c52
regSPI_SHADER_USER_DATA_VS_7 reg:0x2c53
regSPI_SHADER_USER_DATA_VS_8 reg:0x2c54
regSPI_SHADER_USER_DATA_VS_9 reg:0x2c55
regSPI_SHADER_USER_DATA_VS_10 reg:0x2c56
regSPI_SHADER_USER_DATA_VS_11 reg:0x2c57
regSPI_SHADER_USER_DATA_VS_12 reg:0x2c58
regSPI_SHADER_USER_DATA_VS_13 reg:0x2c59
regSPI_SHADER_USER_DATA_VS_14 reg:0x2c5a
regSPI_SHADER_USER_DATA_VS_15 reg:0x2c5b
regSPI_SHADER_USER_DATA_VS_16 reg:0x2c5c
regSPI_SHADER_USER_DATA_VS_17 reg:0x2c5d
regSPI_SHADER_USER_DATA_VS_18 reg:0x2c5e
regSPI_SHADER_USER_DATA_VS_19 reg:0x2c5f
regSPI_SHADER_USER_DATA_VS_20 reg:0x2c60
regSPI_SHADER_USER_DATA_VS_21 reg:0x2c61
regSPI_SHADER_USER_DATA_VS_22 reg:0x2c62
regSPI_SHADER_USER_DATA_VS_23 reg:0x2c63
regSPI_SHADER_USER_DATA_VS_24 reg:0x2c64
regSPI_SHADER_USER_DATA_VS_25 reg:0x2c65
regSPI_SHADER_USER_DATA_VS_26 reg:0x2c66
regSPI_SHADER_USER_DATA_VS_27 reg:0x2c67
regSPI_SHADER_USER_DATA_VS_28 reg:0x2c68
regSPI_SHADER_USER_DATA_VS_29 reg:0x2c69
regSPI_SHADER_USER_DATA_VS_30 reg:0x2c6a
regSPI_SHADER_USER_DATA_VS_31 reg:0x2c6b
regSPI_SHADER_PGM_RSRC2_GS_VS reg:0x2c7c
regSPI_SHADER_PGM_RSRC4_GS reg:0x2c81
regSPI_SHADER_USER_DATA_ADDR_LO_GS reg:0x2c82
regSPI_SHADER_USER_DATA_ADDR_HI_GS reg:0x2c83
regSPI_SHADER_PGM_LO_ES reg:0x2c84
regSPI_SHADER_PGM_HI_ES reg:0x2c85
regSPI_SHADER_PGM_RSRC3_GS reg:0x2c87
regSPI_SHADER_PGM_LO_GS reg:0x2c88
regSPI_SHADER_PGM_HI_GS reg:0x2c89
regSPI_SHADER_PGM_RSRC1_GS reg:0x2c8a
regSPI_SHADER_PGM_RSRC2_GS reg:0x2c8b
regSPI_SHADER_USER_DATA_ES_0 reg:0x2ccc
regSPI_SHADER_USER_DATA_ES_1 reg:0x2ccd
regSPI_SHADER_USER_DATA_ES_2 reg:0x2cce
regSPI_SHADER_USER_DATA_ES_3 reg:0x2ccf
regSPI_SHADER_USER_DATA_ES_4 reg:0x2cd0
regSPI_SHADER_USER_DATA_ES_5 reg:0x2cd1
regSPI_SHADER_USER_DATA_ES_6 reg:0x2cd2
regSPI_SHADER_USER_DATA_ES_7 reg:0x2cd3
regSPI_SHADER_USER_DATA_ES_8 reg:0x2cd4
regSPI_SHADER_USER_DATA_ES_9 reg:0x2cd5
regSPI_SHADER_USER_DATA_ES_10 reg:0x2cd6
regSPI_SHADER_USER_DATA_ES_11 reg:0x2cd7
regSPI_SHADER_USER_DATA_ES_12 reg:0x2cd8
regSPI_SHADER_USER_DATA_ES_13 reg:0x2cd9
regSPI_SHADER_USER_DATA_ES_14 reg:0x2cda
regSPI_SHADER_USER_DATA_ES_15 reg:0x2cdb
regSPI_SHADER_USER_DATA_ES_16 reg:0x2cdc
regSPI_SHADER_USER_DATA_ES_17 reg:0x2cdd
regSPI_SHADER_USER_DATA_ES_18 reg:0x2cde
regSPI_SHADER_USER_DATA_ES_19 reg:0x2cdf
regSPI_SHADER_USER_DATA_ES_20 reg:0x2ce0
regSPI_SHADER_USER_DATA_ES_21 reg:0x2ce1
regSPI_SHADER_USER_DATA_ES_22 reg:0x2ce2
regSPI_SHADER_USER_DATA_ES_23 reg:0x2ce3
regSPI_SHADER_USER_DATA_ES_24 reg:0x2ce4
regSPI_SHADER_USER_DATA_ES_25 reg:0x2ce5
regSPI_SHADER_USER_DATA_ES_26 reg:0x2ce6
regSPI_SHADER_USER_DATA_ES_27 reg:0x2ce7
regSPI_SHADER_USER_DATA_ES_28 reg:0x2ce8
regSPI_SHADER_USER_DATA_ES_29 reg:0x2ce9
regSPI_SHADER_USER_DATA_ES_30 reg:0x2cea
regSPI_SHADER_USER_DATA_ES_31 reg:0x2ceb
regSPI_SHADER_PGM_RSRC4_HS reg:0x2d01
regSPI_SHADER_USER_DATA_ADDR_LO_HS reg:0x2d02
regSPI_SHADER_USER_DATA_ADDR_HI_HS reg:0x2d03
regSPI_SHADER_PGM_LO_LS reg:0x2d04
regSPI_SHADER_PGM_HI_LS reg:0x2d05
regSPI_SHADER_PGM_RSRC3_HS reg:0x2d07
regSPI_SHADER_PGM_LO_HS reg:0x2d08
regSPI_SHADER_PGM_HI_HS reg:0x2d09
regSPI_SHADER_PGM_RSRC1_HS reg:0x2d0a
regSPI_SHADER_PGM_RSRC2_HS reg:0x2d0b
regSPI_SHADER_USER_DATA_LS_0 reg:0x2d0c
regSPI_SHADER_USER_DATA_LS_1 reg:0x2d0d
regSPI_SHADER_USER_DATA_LS_2 reg:0x2d0e
regSPI_SHADER_USER_DATA_LS_3 reg:0x2d0f
regSPI_SHADER_USER_DATA_LS_4 reg:0x2d10
regSPI_SHADER_USER_DATA_LS_5 reg:0x2d11
regSPI_SHADER_USER_DATA_LS_6 reg:0x2d12
regSPI_SHADER_USER_DATA_LS_7 reg:0x2d13
regSPI_SHADER_USER_DATA_LS_8 reg:0x2d14
regSPI_SHADER_USER_DATA_LS_9 reg:0x2d15
regSPI_SHADER_USER_DATA_LS_10 reg:0x2d16
regSPI_SHADER_USER_DATA_LS_11 reg:0x2d17
regSPI_SHADER_USER_DATA_LS_12 reg:0x2d18
regSPI_SHADER_USER_DATA_LS_13 reg:0x2d19
regSPI_SHADER_USER_DATA_LS_14 reg:0x2d1a
regSPI_SHADER_USER_DATA_LS_15 reg:0x2d1b
regSPI_SHADER_USER_DATA_LS_16 reg:0x2d1c
regSPI_SHADER_USER_DATA_LS_17 reg:0x2d1d
regSPI_SHADER_USER_DATA_LS_18 reg:0x2d1e
regSPI_SHADER_USER_DATA_LS_19 reg:0x2d1f
regSPI_SHADER_USER_DATA_LS_20 reg:0x2d20
regSPI_SHADER_USER_DATA_LS_21 reg:0x2d21
regSPI_SHADER_USER_DATA_LS_22 reg:0x2d22
regSPI_SHADER_USER_DATA_LS_23 reg:0x2d23
regSPI_SHADER_USER_DATA_LS_24 reg:0x2d24
regSPI_SHADER_USER_DATA_LS_25 reg:0x2d25
regSPI_SHADER_USER_DATA_LS_26 reg:0x2d26
regSPI_SHADER_USER_DATA_LS_27 reg:0x2d27
regSPI_SHADER_USER_DATA_LS_28 reg:0x2d28
regSPI_SHADER_USER_DATA_LS_29 reg:0x2d29
regSPI_SHADER_USER_DATA_LS_30 reg:0x2d2a
regSPI_SHADER_USER_DATA_LS_31 reg:0x2d2b
regSPI_SHADER_USER_DATA_COMMON_0 reg:0x2d4c
regSPI_SHADER_USER_DATA_COMMON_1 reg:0x2d4d
regSPI_SHADER_USER_DATA_COMMON_2 reg:0x2d4e
regSPI_SHADER_USER_DATA_COMMON_3 reg:0x2d4f
regSPI_SHADER_USER_DATA_COMMON_4 reg:0x2d50
regSPI_SHADER_USER_DATA_COMMON_5 reg:0x2d51
regSPI_SHADER_USER_DATA_COMMON_6 reg:0x2d52
regSPI_SHADER_USER_DATA_COMMON_7 reg:0x2d53
regSPI_SHADER_USER_DATA_COMMON_8 reg:0x2d54
regSPI_SHADER_USER_DATA_COMMON_9 reg:0x2d55
regSPI_SHADER_USER_DATA_COMMON_10 reg:0x2d56
regSPI_SHADER_USER_DATA_COMMON_11 reg:0x2d57
regSPI_SHADER_USER_DATA_COMMON_12 reg:0x2d58
regSPI_SHADER_USER_DATA_COMMON_13 reg:0x2d59
regSPI_SHADER_USER_DATA_COMMON_14 reg:0x2d5a
regSPI_SHADER_USER_DATA_COMMON_15 reg:0x2d5b
regSPI_SHADER_USER_DATA_COMMON_16 reg:0x2d5c
regSPI_SHADER_USER_DATA_COMMON_17 reg:0x2d5d
regSPI_SHADER_USER_DATA_COMMON_18 reg:0x2d5e
regSPI_SHADER_USER_DATA_COMMON_19 reg:0x2d5f
regSPI_SHADER_USER_DATA_COMMON_20 reg:0x2d60
regSPI_SHADER_USER_DATA_COMMON_21 reg:0x2d61
regSPI_SHADER_USER_DATA_COMMON_22 reg:0x2d62
regSPI_SHADER_USER_DATA_COMMON_23 reg:0x2d63
regSPI_SHADER_USER_DATA_COMMON_24 reg:0x2d64
regSPI_SHADER_USER_DATA_COMMON_25 reg:0x2d65
regSPI_SHADER_USER_DATA_COMMON_26 reg:0x2d66
regSPI_SHADER_USER_DATA_COMMON_27 reg:0x2d67
regSPI_SHADER_USER_DATA_COMMON_28 reg:0x2d68
regSPI_SHADER_USER_DATA_COMMON_29 reg:0x2d69
regSPI_SHADER_USER_DATA_COMMON_30 reg:0x2d6a
regSPI_SHADER_USER_DATA_COMMON_31 reg:0x2d6b
regCOMPUTE_DISPATCH_INITIATOR reg:0x2e00
regCOMPUTE_DIM_X reg:0x2e01
regCOMPUTE_DIM_Y reg:0x2e02
regCOMPUTE_DIM_Z reg:0x2e03
regCOMPUTE_START_X reg:0x2e04
regCOMPUTE_START_Y reg:0x2e05
regCOMPUTE_START_Z reg:0x2e06
regCOMPUTE_NUM_THREAD_X reg:0x2e07
regCOMPUTE_NUM_THREAD_Y reg:0x2e08
regCOMPUTE_NUM_THREAD_Z reg:0x2e09
regCOMPUTE_PIPELINESTAT_ENABLE reg:0x2e0a
regCOMPUTE_PERFCOUNT_ENABLE reg:0x2e0b
regCOMPUTE_PGM_LO reg:0x2e0c
regCOMPUTE_PGM_HI reg:0x2e0d
regCOMPUTE_DISPATCH_PKT_ADDR_LO reg:0x2e0e
regCOMPUTE_DISPATCH_PKT_ADDR_HI reg:0x2e0f
regCOMPUTE_DISPATCH_SCRATCH_BASE_LO reg:0x2e10
regCOMPUTE_DISPATCH_SCRATCH_BASE_HI reg:0x2e11
regCOMPUTE_PGM_RSRC1 reg:0x2e12
regCOMPUTE_PGM_RSRC2 reg:0x2e13
regCOMPUTE_VMID reg:0x2e14
regCOMPUTE_RESOURCE_LIMITS reg:0x2e15
regCOMPUTE_STATIC_THREAD_MGMT_SE0 reg:0x2e16
regCOMPUTE_STATIC_THREAD_MGMT_SE1 reg:0x2e17
regCOMPUTE_TMPRING_SIZE reg:0x2e18
regCOMPUTE_STATIC_THREAD_MGMT_SE2 reg:0x2e19
regCOMPUTE_STATIC_THREAD_MGMT_SE3 reg:0x2e1a
regCOMPUTE_RESTART_X reg:0x2e1b
regCOMPUTE_RESTART_Y reg:0x2e1c
regCOMPUTE_RESTART_Z reg:0x2e1d
regCOMPUTE_THREAD_TRACE_ENABLE reg:0x2e1e
regCOMPUTE_MISC_RESERVED reg:0x2e1f
regCOMPUTE_DISPATCH_ID reg:0x2e20
regCOMPUTE_THREADGROUP_ID reg:0x2e21
regCOMPUTE_RELAUNCH reg:0x2e22
regCOMPUTE_WAVE_RESTORE_ADDR_LO reg:0x2e23
regCOMPUTE_WAVE_RESTORE_ADDR_HI reg:0x2e24
regCOMPUTE_TG_CHUNK_SIZE reg:0x2e27
regCOMPUTE_SHADER_CHKSUM reg:0x2e2c
regCOMPUTE_PGM_RSRC3 reg:0x2e2d
regCOMPUTE_USER_DATA_0 reg:0x2e40
regCOMPUTE_USER_DATA_1 reg:0x2e41
regCOMPUTE_USER_DATA_2 reg:0x2e42
regCOMPUTE_USER_DATA_3 reg:0x2e43
regCOMPUTE_USER_DATA_4 reg:0x2e44
regCOMPUTE_USER_DATA_5 reg:0x2e45
regCOMPUTE_USER_DATA_6 reg:0x2e46
regCOMPUTE_USER_DATA_7 reg:0x2e47
regCOMPUTE_USER_DATA_8 reg:0x2e48
regCOMPUTE_USER_DATA_9 reg:0x2e49
regCOMPUTE_USER_DATA_10 reg:0x2e4a
regCOMPUTE_USER_DATA_11 reg:0x2e4b
regCOMPUTE_USER_DATA_12 reg:0x2e4c
regCOMPUTE_USER_DATA_13 reg:0x2e4d
regCOMPUTE_USER_DATA_14 reg:0x2e4e
regCOMPUTE_USER_DATA_15 reg:0x2e4f
regCOMPUTE_DISPATCH_END reg:0x2e7e
regCOMPUTE_NOWHERE reg:0x2e7f
regCP_DFY_CNTL reg:0x3020
regCP_DFY_STAT reg:0x3021
regCP_DFY_ADDR_HI reg:0x3022
regCP_DFY_ADDR_LO reg:0x3023
regCP_DFY_DATA_0 reg:0x3024
regCP_DFY_DATA_1 reg:0x3025
regCP_DFY_DATA_2 reg:0x3026
regCP_DFY_DATA_3 reg:0x3027
regCP_DFY_DATA_4 reg:0x3028
regCP_DFY_DATA_5 reg:0x3029
regCP_DFY_DATA_6 reg:0x302a
regCP_DFY_DATA_7 reg:0x302b
regCP_DFY_DATA_8 reg:0x302c
regCP_DFY_DATA_9 reg:0x302d
regCP_DFY_DATA_10 reg:0x302e
regCP_DFY_DATA_11 reg:0x302f
regCP_DFY_DATA_12 reg:0x3030
regCP_DFY_DATA_13 reg:0x3031
regCP_DFY_DATA_14 reg:0x3032
regCP_DFY_DATA_15 reg:0x3033
regCP_DFY_CMD reg:0x3034
regCP_EOPQ_WAIT_TIME reg:0x3035
regCP_CPC_MGCG_SYNC_CNTL reg:0x3036
regCPC_INT_INFO reg:0x3037
regCP_VIRT_STATUS reg:0x3038
regCPC_INT_ADDR reg:0x3039
regCPC_INT_PASID reg:0x303a
regCP_GFX_ERROR reg:0x303b
regCPG_UTCL1_CNTL reg:0x303c
regCPC_UTCL1_CNTL reg:0x303d
regCPF_UTCL1_CNTL reg:0x303e
regCP_AQL_SMM_STATUS reg:0x303f
regCP_RB0_BASE reg:0x3040
regCP_RB_BASE reg:0x3040
regCP_RB0_CNTL reg:0x3041
regCP_RB_CNTL reg:0x3041
regCP_RB_RPTR_WR reg:0x3042
regCP_RB0_RPTR_ADDR reg:0x3043
regCP_RB_RPTR_ADDR reg:0x3043
regCP_RB0_RPTR_ADDR_HI reg:0x3044
regCP_RB_RPTR_ADDR_HI reg:0x3044
regCP_RB0_BUFSZ_MASK reg:0x3045
regCP_RB_BUFSZ_MASK reg:0x3045
regCP_RB_WPTR_POLL_ADDR_LO reg:0x3046
regCP_RB_WPTR_POLL_ADDR_HI reg:0x3047
regGC_PRIV_MODE reg:0x3048
regCP_INT_CNTL reg:0x3049
regCP_INT_STATUS reg:0x304a
regCP_DEVICE_ID reg:0x304b
regCP_ME0_PIPE_PRIORITY_CNTS reg:0x304c
regCP_RING_PRIORITY_CNTS reg:0x304c
regCP_ME0_PIPE0_PRIORITY reg:0x304d
regCP_RING0_PRIORITY reg:0x304d
regCP_ME0_PIPE1_PRIORITY reg:0x304e
regCP_RING1_PRIORITY reg:0x304e
regCP_ME0_PIPE2_PRIORITY reg:0x304f
regCP_RING2_PRIORITY reg:0x304f
regCP_FATAL_ERROR reg:0x3050
regCP_RB_VMID reg:0x3051
regCP_ME0_PIPE0_VMID reg:0x3052
regCP_ME0_PIPE1_VMID reg:0x3053
regCP_RB0_WPTR reg:0x3054
regCP_RB_WPTR reg:0x3054
regCP_RB0_WPTR_HI reg:0x3055
regCP_RB_WPTR_HI reg:0x3055
regCP_RB1_WPTR reg:0x3056
regCP_RB1_WPTR_HI reg:0x3057
regCP_RB2_WPTR reg:0x3058
regCP_RB_DOORBELL_CONTROL reg:0x3059
regCP_RB_DOORBELL_RANGE_LOWER reg:0x305a
regCP_RB_DOORBELL_RANGE_UPPER reg:0x305b
regCP_MEC_DOORBELL_RANGE_LOWER reg:0x305c
regCP_MEC_DOORBELL_RANGE_UPPER reg:0x305d
regCPG_UTCL1_ERROR reg:0x305e
regCPC_UTCL1_ERROR reg:0x305f
regCP_RB1_BASE reg:0x3060
regCP_RB1_CNTL reg:0x3061
regCP_RB1_RPTR_ADDR reg:0x3062
regCP_RB1_RPTR_ADDR_HI reg:0x3063
regCP_RB2_BASE reg:0x3065
regCP_RB2_CNTL reg:0x3066
regCP_RB2_RPTR_ADDR reg:0x3067
regCP_RB2_RPTR_ADDR_HI reg:0x3068
regCP_RB0_ACTIVE reg:0x3069
regCP_RB_ACTIVE reg:0x3069
regCP_INT_CNTL_RING0 reg:0x306a
regCP_INT_CNTL_RING1 reg:0x306b
regCP_INT_CNTL_RING2 reg:0x306c
regCP_INT_STATUS_RING0 reg:0x306d
regCP_INT_STATUS_RING1 reg:0x306e
regCP_INT_STATUS_RING2 reg:0x306f
regCP_ME_F32_INTERRUPT reg:0x3073
regCP_PFP_F32_INTERRUPT reg:0x3074
regCP_CE_F32_INTERRUPT reg:0x3075
regCP_MEC1_F32_INTERRUPT reg:0x3076
regCP_MEC2_F32_INTERRUPT reg:0x3077
regCP_PWR_CNTL reg:0x3078
regCP_MEM_SLP_CNTL reg:0x3079
regCP_ECC_DMA_FIRST_OCCURRENCE reg:0x307a
regCP_ECC_FIRSTOCCURRENCE reg:0x307a
regCP_ECC_FIRSTOCCURRENCE_RING0 reg:0x307b
regCP_ECC_FIRSTOCCURRENCE_RING1 reg:0x307c
regCP_ECC_FIRSTOCCURRENCE_RING2 reg:0x307d
regGB_EDC_MODE reg:0x307e
regCP_DEBUG reg:0x307f
regCP_CPF_DEBUG reg:0x3080
regCP_CPC_DEBUG reg:0x3081
regCP_CPC_DEBUG_2 reg:0x3082
regCP_PQ_WPTR_POLL_CNTL reg:0x3083
regCP_PQ_WPTR_POLL_CNTL1 reg:0x3084
regCP_ME1_PIPE0_INT_CNTL reg:0x3085
regCP_ME1_PIPE1_INT_CNTL reg:0x3086
regCP_ME1_PIPE2_INT_CNTL reg:0x3087
regCP_ME1_PIPE3_INT_CNTL reg:0x3088
regCP_ME2_PIPE0_INT_CNTL reg:0x3089
regCP_ME2_PIPE1_INT_CNTL reg:0x308a
regCP_ME2_PIPE2_INT_CNTL reg:0x308b
regCP_ME2_PIPE3_INT_CNTL reg:0x308c
regCP_ME1_PIPE0_INT_STATUS reg:0x308d
regCP_ME1_PIPE1_INT_STATUS reg:0x308e
regCP_ME1_PIPE2_INT_STATUS reg:0x308f
regCP_ME1_PIPE3_INT_STATUS reg:0x3090
regCP_ME2_PIPE0_INT_STATUS reg:0x3091
regCP_ME2_PIPE1_INT_STATUS reg:0x3092
regCP_ME2_PIPE2_INT_STATUS reg:0x3093
regCP_ME2_PIPE3_INT_STATUS reg:0x3094
regCP_ME1_INT_STAT_DEBUG reg:0x3095
regCP_ME2_INT_STAT_DEBUG reg:0x3096
regCC_GC_EDC_CONFIG reg:0x3098
regCP_ME1_PIPE_PRIORITY_CNTS reg:0x3099
regCP_ME1_PIPE0_PRIORITY reg:0x309a
regCP_ME1_PIPE1_PRIORITY reg:0x309b
regCP_ME1_PIPE2_PRIORITY reg:0x309c
regCP_ME1_PIPE3_PRIORITY reg:0x309d
regCP_ME2_PIPE_PRIORITY_CNTS reg:0x309e
regCP_ME2_PIPE0_PRIORITY reg:0x309f
regCP_ME2_PIPE1_PRIORITY reg:0x30a0
regCP_ME2_PIPE2_PRIORITY reg:0x30a1
regCP_ME2_PIPE3_PRIORITY reg:0x30a2
regCP_CE_PRGRM_CNTR_START reg:0x30a3
regCP_PFP_PRGRM_CNTR_START reg:0x30a4
regCP_ME_PRGRM_CNTR_START reg:0x30a5
regCP_MEC1_PRGRM_CNTR_START reg:0x30a6
regCP_MEC2_PRGRM_CNTR_START reg:0x30a7
regCP_CE_INTR_ROUTINE_START reg:0x30a8
regCP_PFP_INTR_ROUTINE_START reg:0x30a9
regCP_ME_INTR_ROUTINE_START reg:0x30aa
regCP_MEC1_INTR_ROUTINE_START reg:0x30ab
regCP_MEC2_INTR_ROUTINE_START reg:0x30ac
regCP_CONTEXT_CNTL reg:0x30ad
regCP_MAX_CONTEXT reg:0x30ae
regCP_IQ_WAIT_TIME1 reg:0x30af
regCP_IQ_WAIT_TIME2 reg:0x30b0
regCP_RB0_BASE_HI reg:0x30b1
regCP_RB1_BASE_HI reg:0x30b2
regCP_VMID_RESET reg:0x30b3
regCPC_INT_CNTL reg:0x30b4
regCPC_INT_STATUS reg:0x30b5
regCP_VMID_PREEMPT reg:0x30b6
regCPC_INT_CNTX_ID reg:0x30b7
regCP_PQ_STATUS reg:0x30b8
regCP_CPC_IC_BASE_LO reg:0x30b9
regCP_CPC_IC_BASE_HI reg:0x30ba
